publication_id,date,analyst,analyst_seniority,sector,report_type,channel,region,client_tier,word_count,has_chart,num_charts,has_video,report_page_count,has_price_target,topic_sensitivity,subject_line_length,send_hour,is_monday,is_friday,is_market_open,is_quarter_end,days_to_earnings,subscriber_count,num_explicit_recipients,prev_avg_reads,prev_report_reads,analyst_30d_avg_reads,analyst_publish_frequency,days_since_last_pub,reads
PUB_0683,2023-01-07,Analyst_11,Junior,Credit,Deep Dive,Web,EMEA,Tier 3,381,1,5,0,38,0,0,97,19,0,0,0,0,86,4624,0,295,757,330,Bi-weekly,3,395
PUB_0684,2023-12-27,Analyst_13,Senior,Macro,Deep Dive,Portal,EMEA,Tier 3,903,1,6,0,23,0,0,52,12,0,0,1,1,77,443,0,225,207,208,Daily,2,381
PUB_0685,2023-11-02,Analyst_20,Managing Director,Commodities,Morning Brief,Web,APAC,Tier 1,2270,1,4,0,30,0,0,29,13,0,0,1,0,60,4561,0,677,806,677,Monthly,28,2055
PUB_0686,2024-02-04,Analyst_17,Senior,Macro,Earnings Preview,Email,EMEA,Tier 3,2010,1,8,0,21,1,1,49,18,0,0,0,0,37,4804,1232,366,549,318,Bi-weekly,2,1756
PUB_0687,2024-03-05,Analyst_10,Senior,Macro,Earnings Preview,Web,Americas,Tier 3,2346,1,3,0,10,0,1,41,16,0,0,1,0,31,4923,0,754,415,793,Monthly,13,1569
PUB_0688,2024-07-05,Analyst_15,Mid,Equity,Morning Brief,Portal,APAC,Tier 2,1202,1,9,1,13,1,0,22,9,0,1,1,0,22,2376,0,711,389,738,Weekly,9,1123
PUB_0689,2024-07-13,Analyst_17,Senior,Commodities,Earnings Preview,Email,Americas,Tier 3,664,1,5,0,12,0,0,94,8,0,0,0,0,36,3301,1033,180,384,187,Weekly,16,907
PUB_0690,2024-09-09,Analyst_20,Junior,Commodities,Deep Dive,Email,Americas,Tier 3,462,1,4,1,9,0,0,67,10,1,0,1,0,2,988,1810,151,632,172,Bi-weekly,27,619
PUB_0691,2023-08-14,Analyst_14,Mid,Credit,Weekly Outlook,Web,Americas,Tier 1,2858,1,0,0,4,0,0,21,14,1,0,1,0,12,2143,0,359,376,363,Bi-weekly,5,453
PUB_0692,2024-05-14,Analyst_4,Mid,Credit,Flash Note,Web,EMEA,Tier 2,2163,1,4,0,39,0,1,95,18,0,0,0,0,33,1441,0,341,163,370,Weekly,23,274
PUB_0693,2023-08-13,Analyst_26,Senior,Macro,Deep Dive,Portal,Americas,Tier 2,415,1,4,0,24,0,0,73,11,0,0,1,0,87,3820,0,771,846,762,Monthly,28,1606
PUB_0694,2023-10-07,Analyst_23,Mid,Fixed Income,Deep Dive,Email,Americas,Tier 1,2684,1,8,0,34,0,0,25,14,0,0,1,0,64,2983,979,544,467,514,Monthly,21,1240
PUB_0695,2024-03-22,Analyst_4,Junior,Macro,Weekly Outlook,Web,Americas,Tier 2,1180,1,0,0,39,0,0,59,11,0,1,1,0,75,4312,0,410,517,369,Daily,7,208
PUB_0696,2024-05-12,Analyst_28,Senior,Equity,Earnings Preview,Portal,APAC,Tier 1,1139,1,4,0,5,1,1,21,7,0,0,0,0,7,2515,0,387,192,393,Daily,13,902
PUB_0697,2023-01-30,Analyst_21,Mid,Macro,Weekly Outlook,Email,EMEA,Tier 1,2494,1,6,1,15,1,1,92,18,1,0,0,0,82,1217,1169,628,658,602,Weekly,20,1154
PUB_0698,2024-02-03,Analyst_21,Senior,Equity,Deep Dive,Email,EMEA,Tier 1,1646,1,5,0,4,0,1,21,10,0,0,1,0,8,4363,1780,59,358,64,Weekly,24,1215
PUB_0699,2023-12-11,Analyst_29,Junior,Macro,Morning Brief,Web,APAC,Tier 3,2790,1,5,0,39,1,1,93,17,1,0,0,0,27,3101,0,98,450,85,Bi-weekly,29,213
PUB_0700,2024-11-15,Analyst_25,Mid,Credit,Morning Brief,Web,Americas,Tier 2,1336,1,6,1,8,0,0,74,16,0,1,1,0,77,1838,0,536,369,571,Daily,27,611
PUB_0701,2024-11-26,Analyst_18,Senior,Macro,Deep Dive,Email,APAC,Tier 3,1242,0,5,0,24,0,0,91,14,0,0,1,0,17,1464,441,672,261,682,Bi-weekly,26,1505
PUB_0702,2024-02-19,Analyst_24,Junior,Credit,Morning Brief,Email,APAC,Tier 2,2024,1,4,0,28,0,0,79,13,1,0,1,0,41,2808,401,370,366,366,Bi-weekly,13,651
PUB_0703,2023-06-19,Analyst_28,Mid,Fixed Income,Earnings Preview,Portal,EMEA,Tier 2,2634,1,9,0,27,0,1,25,12,1,0,1,0,40,4890,0,780,234,783,Weekly,27,1262
PUB_0704,2024-04-23,Analyst_7,Junior,Fixed Income,Weekly Outlook,Email,EMEA,Tier 2,1437,0,4,1,1,0,1,38,6,0,0,0,0,69,1024,1739,618,254,613,Weekly,26,807
PUB_0705,2023-05-11,Analyst_14,Junior,Commodities,Flash Note,Web,APAC,Tier 2,2827,1,8,0,34,0,0,46,9,0,0,1,0,32,251,0,674,413,691,Weekly,7,363
PUB_0706,2024-09-29,Analyst_15,Managing Director,Macro,Weekly Outlook,Email,Americas,Tier 1,321,1,7,0,17,0,1,20,17,0,0,0,1,88,685,1743,182,265,135,Daily,10,727
PUB_0707,2024-06-30,Analyst_29,Mid,Commodities,Flash Note,Email,EMEA,Tier 3,2049,0,9,0,37,0,1,52,12,0,0,1,1,76,1012,826,632,295,675,Weekly,15,850
PUB_0708,2023-01-28,Analyst_8,Senior,Macro,Deep Dive,Portal,Americas,Tier 2,982,1,3,1,38,0,1,59,16,0,0,1,0,53,2421,0,132,288,147,Monthly,21,651
PUB_0709,2024-02-08,Analyst_14,Mid,Fixed Income,Deep Dive,Web,EMEA,Tier 3,2133,1,3,0,26,0,0,51,12,0,0,1,0,86,595,0,106,854,148,Weekly,27,60
PUB_0710,2024-08-29,Analyst_11,Senior,Equity,Flash Note,Portal,Americas,Tier 3,2667,1,9,1,24,0,1,88,11,0,0,1,0,35,3895,0,425,440,417,Weekly,6,1191
PUB_0711,2024-07-31,Analyst_27,Senior,Commodities,Morning Brief,Web,Americas,Tier 1,425,1,4,0,39,0,0,36,13,0,0,1,0,84,2248,0,398,569,409,Weekly,5,689
PUB_0712,2024-11-09,Analyst_15,Senior,Commodities,Deep Dive,Web,Americas,Tier 1,576,0,2,0,21,0,1,27,16,0,0,1,0,55,656,0,320,639,369,Weekly,23,553
PUB_0713,2023-01-28,Analyst_13,Mid,Fixed Income,Earnings Preview,Web,APAC,Tier 3,2299,0,7,0,30,0,1,76,18,0,0,0,0,16,1652,0,532,885,566,Weekly,28,592
PUB_0714,2023-03-27,Analyst_14,Mid,Fixed Income,Earnings Preview,Web,EMEA,Tier 2,1527,1,6,0,13,0,0,61,11,1,0,1,1,9,2220,0,160,326,194,Bi-weekly,2,501
PUB_0715,2024-10-20,Analyst_24,Mid,Equity,Earnings Preview,Web,Americas,Tier 1,2541,1,4,1,37,1,1,28,15,0,0,1,0,86,3185,0,125,251,159,Daily,21,297
PUB_0716,2024-03-14,Analyst_4,Managing Director,Commodities,Earnings Preview,Email,Americas,Tier 3,995,1,9,0,3,0,1,54,8,0,0,0,0,43,3604,1255,207,263,160,Monthly,15,1687
PUB_0717,2023-05-19,Analyst_11,Senior,Fixed Income,Flash Note,Email,APAC,Tier 1,1609,0,2,0,32,0,0,90,9,0,1,1,0,1,256,899,581,655,595,Daily,26,871
PUB_0718,2024-04-17,Analyst_14,Managing Director,Fixed Income,Morning Brief,Portal,APAC,Tier 3,356,1,4,0,35,0,0,98,19,0,0,0,0,13,834,0,692,527,703,Monthly,16,1451
PUB_0719,2023-07-06,Analyst_11,Junior,Equity,Flash Note,Email,Americas,Tier 3,318,0,2,0,19,1,0,72,8,0,0,0,0,40,4754,131,378,557,417,Monthly,19,912
PUB_0720,2023-02-21,Analyst_22,Senior,Equity,Deep Dive,Portal,Americas,Tier 2,2611,0,9,0,14,1,1,73,6,0,0,0,0,1,3376,0,171,124,122,Weekly,9,750
PUB_0721,2023-09-24,Analyst_9,Managing Director,Credit,Earnings Preview,Web,EMEA,Tier 1,412,1,4,0,22,0,1,44,15,0,0,1,0,18,254,0,90,718,48,Daily,29,324
PUB_0722,2024-01-24,Analyst_12,Junior,Macro,Earnings Preview,Email,EMEA,Tier 1,841,1,0,0,17,0,0,86,10,0,0,1,0,79,1096,544,216,714,222,Weekly,22,227
PUB_0723,2023-12-02,Analyst_5,Junior,Credit,Earnings Preview,Web,APAC,Tier 2,2994,1,5,0,4,0,0,81,6,0,0,0,0,88,2394,0,691,191,685,Bi-weekly,29,480
PUB_0724,2023-08-05,Analyst_22,Senior,Equity,Deep Dive,Portal,APAC,Tier 1,878,1,9,0,19,1,0,74,6,0,0,0,0,0,4726,0,72,639,39,Monthly,26,1042
PUB_0725,2024-04-10,Analyst_30,Senior,Fixed Income,Weekly Outlook,Email,EMEA,Tier 3,1388,1,3,0,37,0,0,65,7,0,0,0,0,1,3005,1124,328,371,325,Weekly,19,1017
PUB_0726,2023-12-01,Analyst_16,Senior,Equity,Flash Note,Email,EMEA,Tier 1,324,1,3,0,2,1,0,43,18,0,1,0,0,26,4924,1334,518,743,509,Weekly,7,1756
PUB_0727,2023-12-12,Analyst_3,Junior,Commodities,Morning Brief,Portal,EMEA,Tier 2,1872,1,7,0,15,1,0,65,9,0,0,1,0,1,1277,0,449,510,439,Bi-weekly,4,572
PUB_0728,2024-01-24,Analyst_3,Senior,Fixed Income,Deep Dive,Email,EMEA,Tier 3,2348,1,1,0,2,0,0,41,11,0,0,1,0,50,253,1672,58,756,82,Monthly,3,494
PUB_0729,2023-10-12,Analyst_27,Mid,Credit,Weekly Outlook,Portal,Americas,Tier 3,1872,1,3,1,11,0,0,30,13,0,0,1,0,9,4287,0,62,719,100,Bi-weekly,24,802
PUB_0730,2024-03-07,Analyst_3,Junior,Credit,Weekly Outlook,Portal,Americas,Tier 3,440,1,1,0,23,0,1,67,18,0,0,0,0,18,1816,0,101,195,140,Monthly,29,222
PUB_0731,2023-09-16,Analyst_3,Junior,Credit,Morning Brief,Email,Americas,Tier 2,2067,0,0,1,10,0,1,27,8,0,0,0,0,79,3302,1290,258,103,265,Weekly,20,490
PUB_0732,2023-03-25,Analyst_14,Senior,Fixed Income,Deep Dive,Email,APAC,Tier 3,947,1,9,1,3,0,1,58,6,0,0,0,1,12,2957,927,599,405,648,Bi-weekly,11,1824
PUB_0733,2024-04-26,Analyst_4,Senior,Macro,Weekly Outlook,Portal,EMEA,Tier 2,2535,0,2,0,5,0,1,54,8,0,1,0,0,47,886,0,661,326,652,Bi-weekly,1,1027
PUB_0734,2023-01-20,Analyst_24,Senior,Macro,Earnings Preview,Web,Americas,Tier 2,500,1,7,0,3,0,0,68,17,0,1,0,0,55,4468,0,754,870,738,Bi-weekly,6,1383
PUB_0735,2024-07-06,Analyst_24,Mid,Macro,Morning Brief,Web,EMEA,Tier 1,556,1,5,1,38,0,0,65,8,0,0,0,0,71,4372,0,451,644,438,Weekly,26,559
PUB_0736,2023-02-23,Analyst_12,Managing Director,Equity,Earnings Preview,Email,EMEA,Tier 3,846,0,6,0,13,0,0,57,10,0,0,1,0,55,3867,913,240,449,256,Weekly,11,1643
PUB_0737,2023-12-25,Analyst_26,Mid,Equity,Morning Brief,Email,APAC,Tier 2,2541,0,1,0,19,1,1,27,16,1,0,1,1,49,2978,1629,100,717,90,Weekly,27,800
PUB_0738,2023-08-18,Analyst_5,Senior,Commodities,Flash Note,Web,Americas,Tier 1,1101,1,5,0,35,0,1,73,17,0,1,0,0,44,742,0,442,565,490,Weekly,1,603
PUB_0739,2024-10-27,Analyst_18,Mid,Fixed Income,Flash Note,Portal,Americas,Tier 2,1241,1,7,0,24,0,1,56,17,0,0,0,0,88,4762,0,702,548,701,Weekly,21,1041
PUB_0740,2023-03-12,Analyst_2,Mid,Commodities,Deep Dive,Portal,EMEA,Tier 2,713,0,7,0,24,0,1,59,9,0,0,1,0,58,765,0,729,360,764,Bi-weekly,7,917
PUB_0741,2024-10-29,Analyst_19,Mid,Equity,Weekly Outlook,Web,Americas,Tier 3,2314,1,3,0,17,1,1,53,18,0,0,0,0,38,3526,0,670,320,691,Weekly,6,698
PUB_0742,2023-02-11,Analyst_18,Mid,Fixed Income,Earnings Preview,Email,Americas,Tier 3,1681,1,5,0,10,0,0,98,9,0,0,1,0,20,3883,1658,768,625,796,Daily,14,1291
PUB_0743,2023-02-01,Analyst_18,Senior,Credit,Weekly Outlook,Email,EMEA,Tier 3,1398,1,4,0,2,0,0,36,14,0,0,1,0,54,3801,828,349,498,343,Bi-weekly,2,1359
PUB_0744,2023-09-11,Analyst_11,Senior,Fixed Income,Flash Note,Email,EMEA,Tier 1,1209,1,8,0,23,0,0,52,12,1,0,1,0,56,1169,1267,671,161,691,Monthly,27,1653
PUB_0745,2023-07-24,Analyst_22,Mid,Equity,Earnings Preview,Web,APAC,Tier 2,487,1,7,0,6,1,0,66,9,1,0,1,0,40,2449,0,245,288,213,Weekly,4,466
PUB_0746,2023-01-21,Analyst_4,Managing Director,Credit,Deep Dive,Web,Americas,Tier 2,2315,1,1,0,2,0,1,71,8,0,0,0,0,69,4603,0,466,193,432,Weekly,11,1344
PUB_0747,2024-09-28,Analyst_14,Mid,Credit,Weekly Outlook,Web,EMEA,Tier 1,1613,1,6,1,21,0,0,99,11,0,0,1,1,81,1312,0,713,423,727,Monthly,15,889
PUB_0748,2023-06-06,Analyst_12,Senior,Fixed Income,Morning Brief,Portal,Americas,Tier 2,2392,1,6,0,35,0,0,28,8,0,0,0,0,48,1252,0,469,69,511,Monthly,18,768
PUB_0749,2023-09-02,Analyst_28,Managing Director,Macro,Morning Brief,Portal,Americas,Tier 3,2430,0,0,0,29,0,0,52,11,0,0,1,0,43,2611,0,689,625,715,Weekly,27,1566
PUB_0750,2023-05-10,Analyst_22,Senior,Equity,Earnings Preview,Portal,EMEA,Tier 1,1446,0,0,0,7,0,0,79,16,0,0,1,0,34,243,0,666,338,671,Daily,1,742
PUB_0751,2024-04-29,Analyst_25,Junior,Equity,Morning Brief,Portal,Americas,Tier 2,657,0,3,0,29,0,0,96,18,1,0,0,0,4,2589,0,571,642,613,Weekly,3,590
PUB_0752,2024-11-16,Analyst_14,Managing Director,Macro,Morning Brief,Web,Americas,Tier 2,1851,1,4,0,37,1,0,40,16,0,0,1,0,70,3328,0,405,246,395,Bi-weekly,3,1081
PUB_0753,2023-04-28,Analyst_28,Senior,Commodities,Flash Note,Web,APAC,Tier 1,1389,1,3,1,23,0,0,77,18,0,1,0,0,73,4682,0,197,431,188,Daily,28,554
PUB_0754,2024-07-31,Analyst_30,Mid,Commodities,Deep Dive,Portal,Americas,Tier 2,1980,1,6,0,33,0,1,88,18,0,0,0,0,73,3305,0,414,630,369,Weekly,7,687
PUB_0755,2023-08-12,Analyst_24,Junior,Equity,Morning Brief,Email,APAC,Tier 3,2722,1,2,1,8,0,0,29,17,0,0,0,0,50,4343,1202,413,747,431,Weekly,1,912
PUB_0756,2024-04-21,Analyst_2,Senior,Macro,Morning Brief,Web,APAC,Tier 3,461,1,6,0,12,0,1,25,14,0,0,1,0,56,3242,0,701,728,748,Monthly,25,1495
PUB_0757,2024-12-17,Analyst_10,Senior,Macro,Weekly Outlook,Web,EMEA,Tier 3,2669,0,7,0,10,0,1,32,11,0,0,1,0,57,3404,0,751,766,775,Weekly,11,1328
PUB_0758,2023-09-20,Analyst_20,Senior,Credit,Earnings Preview,Web,Americas,Tier 2,749,1,5,0,15,0,1,84,17,0,0,0,0,35,1457,0,451,541,473,Weekly,6,757
PUB_0759,2024-01-13,Analyst_10,Managing Director,Commodities,Flash Note,Email,Americas,Tier 1,1797,1,5,1,24,0,1,39,9,0,0,1,0,9,2813,1914,655,213,644,Monthly,20,2625
PUB_0760,2023-06-21,Analyst_12,Senior,Commodities,Earnings Preview,Email,APAC,Tier 2,1336,1,7,0,26,1,0,76,10,0,0,1,0,49,4285,1293,541,655,531,Weekly,3,1830
PUB_0761,2024-09-12,Analyst_4,Junior,Credit,Weekly Outlook,Web,EMEA,Tier 2,2531,1,7,0,39,0,0,65,18,0,0,0,0,36,1457,0,278,298,236,Weekly,19,122
PUB_0762,2024-09-13,Analyst_19,Mid,Fixed Income,Weekly Outlook,Email,APAC,Tier 3,2458,1,6,1,3,0,0,27,11,0,1,1,0,19,4394,800,624,117,581,Bi-weekly,2,1331
PUB_0763,2023-04-28,Analyst_17,Mid,Commodities,Weekly Outlook,Email,APAC,Tier 1,2250,1,5,0,2,1,0,29,16,0,1,1,0,12,4733,1032,586,70,579,Weekly,18,1281
PUB_0764,2023-06-17,Analyst_7,Senior,Credit,Morning Brief,Email,APAC,Tier 2,2855,1,5,0,6,0,1,92,8,0,0,0,0,74,3292,673,317,880,324,Bi-weekly,12,1403
PUB_0765,2023-11-15,Analyst_5,Junior,Macro,Earnings Preview,Portal,Americas,Tier 1,1613,1,9,1,21,0,1,86,13,0,0,1,0,18,400,0,454,561,470,Daily,29,475
PUB_0766,2023-04-21,Analyst_22,Senior,Fixed Income,Earnings Preview,Email,Americas,Tier 2,2642,1,5,0,9,0,0,30,9,0,1,1,0,55,823,66,60,646,22,Daily,10,332
PUB_0767,2024-08-15,Analyst_16,Senior,Equity,Earnings Preview,Email,Americas,Tier 3,1538,0,7,0,10,1,0,31,13,0,0,1,0,44,3110,1658,369,439,337,Monthly,5,1668
PUB_0768,2023-01-27,Analyst_8,Managing Director,Macro,Deep Dive,Portal,Americas,Tier 2,1273,1,0,0,36,1,0,29,15,0,1,1,0,59,167,0,762,585,809,Weekly,9,1257
PUB_0769,2023-11-16,Analyst_28,Mid,Fixed Income,Flash Note,Email,EMEA,Tier 2,931,0,4,0,3,0,1,44,15,0,0,1,0,67,3936,1671,175,160,220,Bi-weekly,2,931
PUB_0770,2024-08-12,Analyst_4,Senior,Credit,Morning Brief,Portal,APAC,Tier 2,1890,1,2,0,24,0,1,68,8,1,0,0,0,56,4093,0,355,644,353,Weekly,2,991
PUB_0771,2024-11-24,Analyst_12,Junior,Macro,Flash Note,Portal,EMEA,Tier 2,1350,0,7,0,22,0,1,68,15,0,0,1,0,53,2606,0,751,509,780,Daily,28,516
PUB_0772,2024-01-20,Analyst_28,Senior,Fixed Income,Morning Brief,Email,APAC,Tier 3,1888,1,5,0,14,0,1,30,12,0,0,1,0,36,1637,1707,560,127,609,Bi-weekly,6,1314
PUB_0773,2024-02-11,Analyst_18,Junior,Equity,Earnings Preview,Email,APAC,Tier 3,2668,1,1,0,27,1,0,81,16,0,0,1,0,82,497,1789,138,483,169,Weekly,29,300
PUB_0774,2023-07-23,Analyst_12,Mid,Macro,Deep Dive,Web,EMEA,Tier 3,1993,1,6,1,33,0,0,55,18,0,0,0,0,36,4815,0,404,429,431,Weekly,10,683
PUB_0775,2023-03-19,Analyst_4,Senior,Macro,Deep Dive,Portal,EMEA,Tier 3,736,0,6,1,22,0,0,58,17,0,0,0,0,13,3457,0,677,701,656,Daily,18,1212
PUB_0776,2024-08-29,Analyst_25,Junior,Commodities,Earnings Preview,Portal,APAC,Tier 2,1856,0,4,0,29,0,0,72,14,0,0,1,0,43,1263,0,401,489,416,Weekly,12,369
PUB_0777,2024-12-08,Analyst_9,Mid,Fixed Income,Flash Note,Email,Americas,Tier 3,1376,0,7,0,19,0,1,97,9,0,0,1,0,82,4925,250,738,832,764,Bi-weekly,4,1682
PUB_0778,2024-10-04,Analyst_19,Senior,Fixed Income,Weekly Outlook,Web,Americas,Tier 2,1604,0,4,1,19,0,0,75,13,0,1,1,0,41,655,0,63,388,103,Bi-weekly,22,381
PUB_0779,2023-09-06,Analyst_8,Senior,Commodities,Earnings Preview,Portal,APAC,Tier 2,2378,0,0,0,6,0,1,20,8,0,0,0,0,0,3761,0,306,473,314,Bi-weekly,21,1009
PUB_0780,2023-04-15,Analyst_26,Senior,Credit,Morning Brief,Web,APAC,Tier 3,2684,1,8,0,19,1,0,75,12,0,0,1,0,22,1851,0,258,218,260,Bi-weekly,17,682
PUB_0781,2024-12-14,Analyst_14,Senior,Credit,Flash Note,Portal,EMEA,Tier 1,482,0,3,1,13,1,0,23,8,0,0,0,0,63,3041,0,330,758,331,Weekly,15,1076
PUB_0782,2023-11-05,Analyst_28,Senior,Commodities,Weekly Outlook,Portal,EMEA,Tier 3,2891,0,1,0,26,0,0,49,17,0,0,0,0,27,2757,0,492,311,522,Weekly,6,710
PUB_0783,2024-12-01,Analyst_18,Mid,Macro,Deep Dive,Email,Americas,Tier 2,1769,1,3,0,22,0,0,31,12,0,0,1,0,3,2895,1337,438,776,418,Bi-weekly,16,1035
PUB_0784,2024-09-06,Analyst_25,Mid,Equity,Morning Brief,Portal,Americas,Tier 3,1779,1,8,0,21,1,1,54,19,0,1,0,0,40,2429,0,666,628,630,Weekly,17,774
PUB_0785,2023-05-04,Analyst_27,Junior,Credit,Deep Dive,Email,EMEA,Tier 3,1889,1,1,0,36,0,0,96,16,0,0,1,0,59,2059,352,532,278,501,Weekly,3,515
PUB_0786,2024-08-02,Analyst_20,Managing Director,Equity,Morning Brief,Portal,Americas,Tier 3,1887,1,3,0,2,1,1,71,15,0,1,1,0,17,1701,0,196,210,150,Monthly,10,845
PUB_0787,2023-02-12,Analyst_20,Senior,Fixed Income,Weekly Outlook,Email,Americas,Tier 3,959,1,1,0,30,0,1,50,15,0,0,1,0,62,2893,625,328,476,284,Daily,5,728
PUB_0788,2023-12-22,Analyst_22,Mid,Fixed Income,Morning Brief,Portal,EMEA,Tier 3,459,0,4,0,27,0,0,87,16,0,1,1,0,60,1580,0,570,171,537,Daily,14,464
PUB_0789,2024-06-29,Analyst_21,Mid,Credit,Weekly Outlook,Email,Americas,Tier 1,2759,1,2,0,7,0,1,71,16,0,0,1,1,48,1202,604,679,198,684,Weekly,26,941
PUB_0790,2024-03-14,Analyst_18,Managing Director,Macro,Earnings Preview,Email,EMEA,Tier 2,1311,1,9,0,20,1,0,99,11,0,0,1,0,46,3376,174,655,754,679,Bi-weekly,29,2533
PUB_0791,2024-11-08,Analyst_1,Junior,Fixed Income,Earnings Preview,Portal,APAC,Tier 1,352,0,1,0,31,0,1,26,7,0,1,0,0,38,1399,0,483,792,528,Weekly,21,533
PUB_0792,2024-01-15,Analyst_20,Senior,Equity,Morning Brief,Email,Americas,Tier 3,2755,1,8,0,23,1,1,41,16,1,0,1,0,88,3979,1343,193,160,233,Weekly,13,1137
PUB_0793,2023-03-12,Analyst_30,Senior,Macro,Flash Note,Web,EMEA,Tier 2,1345,0,4,0,13,0,1,94,8,0,0,0,0,81,1635,0,338,706,377,Monthly,26,770
PUB_0794,2024-06-02,Analyst_22,Senior,Credit,Deep Dive,Web,Americas,Tier 3,1353,0,9,1,17,0,0,75,11,0,0,1,0,5,177,0,435,270,429,Bi-weekly,6,658
PUB_0795,2024-10-25,Analyst_27,Junior,Fixed Income,Morning Brief,Web,APAC,Tier 1,2607,1,4,0,4,0,0,77,19,0,1,0,0,82,2931,0,63,113,40,Bi-weekly,12,71
PUB_0796,2023-12-16,Analyst_23,Managing Director,Credit,Morning Brief,Email,APAC,Tier 1,1528,1,0,0,14,0,0,83,9,0,0,1,0,52,3510,181,306,687,305,Daily,26,1289
PUB_0797,2023-01-13,Analyst_9,Managing Director,Macro,Deep Dive,Portal,APAC,Tier 3,1794,1,5,0,20,0,0,31,11,0,1,1,0,75,2821,0,395,779,346,Weekly,8,1327
PUB_0798,2024-03-06,Analyst_1,Senior,Macro,Morning Brief,Web,EMEA,Tier 1,1789,0,6,0,13,0,1,26,6,0,0,0,0,24,3727,0,747,845,780,Weekly,5,1297
PUB_0799,2024-05-16,Analyst_6,Senior,Macro,Deep Dive,Web,EMEA,Tier 1,1335,1,0,0,3,0,1,74,15,0,0,1,0,64,1632,0,394,403,411,Daily,15,564
PUB_0800,2023-04-19,Analyst_9,Managing Director,Commodities,Weekly Outlook,Portal,APAC,Tier 1,2250,1,8,0,26,0,0,81,17,0,0,0,0,4,337,0,449,523,475,Daily,27,661
PUB_0801,2024-03-19,Analyst_23,Senior,Commodities,Flash Note,Email,Americas,Tier 3,1149,1,7,0,26,0,0,92,6,0,0,0,0,64,2096,1074,256,797,229,Weekly,16,863
PUB_0802,2024-01-06,Analyst_25,Junior,Equity,Earnings Preview,Email,Americas,Tier 3,653,1,7,0,18,1,0,96,8,0,0,0,0,7,3527,380,221,534,218,Weekly,1,656
PUB_0803,2024-10-12,Analyst_10,Senior,Macro,Earnings Preview,Portal,APAC,Tier 2,1398,0,6,1,32,0,0,74,13,0,0,1,0,38,377,0,513,62,507,Bi-weekly,16,782
PUB_0804,2024-04-15,Analyst_30,Senior,Macro,Flash Note,Portal,APAC,Tier 2,2039,0,4,0,14,0,0,55,13,1,0,1,0,42,3189,0,319,202,361,Bi-weekly,5,1028
PUB_0805,2024-12-25,Analyst_11,Mid,Fixed Income,Deep Dive,Portal,Americas,Tier 2,1764,1,2,0,3,0,0,43,16,0,0,1,1,81,623,0,270,288,277,Daily,3,371
PUB_0806,2023-06-06,Analyst_12,Senior,Equity,Flash Note,Email,APAC,Tier 3,1290,1,8,0,1,1,1,63,9,0,0,1,0,72,4375,1710,201,239,186,Weekly,20,1315
PUB_0807,2024-03-21,Analyst_1,Managing Director,Equity,Deep Dive,Web,Americas,Tier 3,1564,1,6,0,26,1,0,36,11,0,0,1,0,4,4318,0,672,712,623,Daily,15,1427
PUB_0808,2023-06-30,Analyst_6,Managing Director,Credit,Flash Note,Web,APAC,Tier 1,2184,1,9,1,24,0,0,21,13,0,1,1,1,3,3222,0,232,135,199,Weekly,13,923
PUB_0809,2024-06-18,Analyst_28,Mid,Macro,Morning Brief,Portal,Americas,Tier 1,2109,1,9,0,35,0,1,32,12,0,0,1,0,0,4675,0,448,70,446,Weekly,24,1031
PUB_0810,2024-10-28,Analyst_5,Junior,Fixed Income,Morning Brief,Email,APAC,Tier 1,2641,0,7,0,14,0,0,50,16,1,0,1,0,55,1897,192,121,743,78,Weekly,16,493
PUB_0811,2023-10-04,Analyst_19,Managing Director,Credit,Flash Note,Portal,Americas,Tier 3,2556,1,5,0,3,1,1,47,12,0,0,1,0,44,2231,0,467,368,474,Monthly,23,1570
PUB_0812,2024-09-22,Analyst_22,Senior,Commodities,Weekly Outlook,Portal,APAC,Tier 3,1411,0,4,0,13,0,1,79,18,0,0,0,0,64,915,0,332,207,296,Bi-weekly,11,571
PUB_0813,2024-07-05,Analyst_13,Junior,Macro,Flash Note,Web,EMEA,Tier 2,1117,1,7,0,14,0,1,46,9,0,1,1,0,2,2794,0,123,530,89,Bi-weekly,21,512
PUB_0814,2024-05-10,Analyst_3,Managing Director,Equity,Earnings Preview,Portal,APAC,Tier 1,2099,1,2,0,21,1,0,34,14,0,1,1,0,21,542,0,404,125,376,Monthly,2,901
PUB_0815,2024-04-21,Analyst_5,Managing Director,Macro,Morning Brief,Portal,Americas,Tier 1,2260,1,6,1,26,0,0,98,17,0,0,0,0,71,3240,0,776,378,791,Bi-weekly,22,2121
PUB_0816,2024-03-22,Analyst_24,Senior,Macro,Flash Note,Portal,Americas,Tier 3,2737,1,1,0,3,0,1,52,15,0,1,1,0,55,242,0,546,465,565,Bi-weekly,27,678
PUB_0817,2024-08-29,Analyst_21,Senior,Commodities,Earnings Preview,Email,APAC,Tier 2,2672,0,2,0,4,0,1,39,11,0,0,1,0,17,4387,857,377,252,419,Weekly,6,1466
PUB_0818,2023-10-02,Analyst_1,Mid,Fixed Income,Morning Brief,Web,EMEA,Tier 3,1188,0,1,0,36,0,0,61,19,1,0,0,0,24,1510,0,584,278,560,Weekly,26,347
